origin,actual,RW,RWD,AR,ECM,GBM
2014-05-31,0.9384706739255668,0.9107962125565146,0.9243454888645591,0.9167206818484589,0.9044609506670607,0.9018648765236721
2014-06-30,0.9133683964236182,0.9142361711696888,0.9279612447562232,0.9249428457717177,0.9136409402661023,0.9050836073868909
2014-07-31,0.8990893695156085,0.9138017612488069,0.9273955052343861,0.9206720417898301,0.9083389163639128,0.9162342701828219
2014-08-31,0.9013733896859428,0.9384706739255668,0.9522038590120188,0.9546311744429414,0.9443067198531034,0.9282914604499187
2014-09-30,0.8991658832707323,0.9133683964236182,0.9259804477785405,0.922495291842889,0.9139522927610104,0.8878901383328985
2014-10-31,0.9051671466554928,0.8990893695156085,0.9120158965517373,0.8828316660450591,0.8717540313607467,0.8653606734144816
2014-11-30,0.9017112821109976,0.9013733896859428,0.913805881249775,0.8810400569906829,0.8904898451273775,0.8880359926024001
2014-12-31,0.9134263474104728,0.8991658832707323,0.9115504532263001,0.888782648326804,0.8952922734481606,0.8926461123446447
2015-01-31,0.931255799889943,0.9051671466554928,0.9177101366260834,0.9024953616763325,0.9008395388973333,0.9103247185251174
2015-02-28,0.9351799383460774,0.9017112821109976,0.9143789245169144,0.9090890494391971,0.898346957025292,0.8899319266945973
2015-03-31,0.9427374704827116,0.9134263474104728,0.9258121339143569,0.9228680474272748,0.9122107555082878,0.9448464579845509
2015-04-30,0.9402309394201634,0.931255799889943,0.9439422314552742,0.9505212583313535,0.9380417898879904,0.9187774797844045
2015-05-31,0.9668430110369864,0.9351799383460774,0.9470795557585338,0.9591531728530295,0.9377726023997662,0.9531048550918155
2015-06-30,0.9476955867029008,0.9427374704827116,0.9545143973060675,0.9614236951110171,0.9386301919753143,0.9344841688712114
2015-07-31,0.9341157501560606,0.9402309394201634,0.9503925332367319,0.9513201602902054,0.9316794347368008,0.9360681454408218
2015-08-31,0.9332275715060924,0.9668430110369864,0.9781375797186048,0.9823265460091133,0.9692347187202933,0.963551493494757
2015-09-30,0.9265824179107028,0.9476955867029008,0.9571982272904458,0.9574791921988522,0.9396869239518815,0.949099374220875
2015-10-31,0.9289396302851682,0.9341157501560606,0.9441711019646098,0.925021204353874,0.9023015692388469,0.9058452117759022
2015-11-30,0.920329423727868,0.9332275715060924,0.943179854161088,0.9146537557920618,0.9125793778679195,0.8957717163762999
2015-12-31,0.9279867716373464,0.9265824179107028,0.9354605158282747,0.9128054688533239,0.9109861629695335,0.8917300367049414
2016-01-31,0.9439815320193412,0.9289396302851682,0.9376092082811894,0.9187223564337222,0.9154966886524037,0.9108523629571984
2016-02-29,0.9471606658100163,0.920329423727868,0.928722366613341,0.9186194819571057,0.9075518397880143,0.8966497458291774
2016-03-31,0.939162307025907,0.9279867716373464,0.9367089656767295,0.9286025614319731,0.9176324077751922,0.9385097235868328
2016-04-30,0.940326771489119,0.9439815320193412,0.9521163336387417,0.9559982693446988,0.9470319123326232,0.944265174973562
2016-05-31,0.9426080401915284,0.9471606658100163,0.9546317906285801,0.9672533439285167,0.94755639544086,0.9716433830024863
2016-06-30,0.9435680335870404,0.939162307025907,0.9457442694824666,0.9480475880868456,0.9255016274919042,0.9285030459575847
2016-07-31,0.939990529229482,0.940326771489119,0.9454180219689444,0.9407635404956477,0.9249004609815734,0.9215236943664352
2016-08-31,0.9380376038794964,0.9426080401915284,0.9457968832595057,0.9399959166915333,0.9389665889103098,0.9436162238966549
2016-09-30,0.9400738164468352,0.9435680335870404,0.9470542331850476,0.9433132527592478,0.9350276441407955,0.9122535817126933
