origin,actual,RW,RWD,AR,ECM,GBM
2014-05-31,0.9351799383460774,0.9107962125565146,0.9649933177886929,0.9319443450805067,0.872806803717745,0.8330089836037902
2014-06-30,0.9427374704827116,0.9142361711696888,0.9691364655158264,0.9438424835754868,0.8809268394709192,0.8833480754416336
2014-07-31,0.9402309394201634,0.9138017612488069,0.968176737191124,0.9301005576272613,0.8782132451805041,0.8147479297515398
2014-08-31,0.9668430110369864,0.9384706739255668,0.9934034142713748,0.9909616935178502,0.9154413338053782,0.9108145050543777
2014-09-30,0.9476955867029008,0.9133683964236182,0.9638166018433071,0.9224071315767345,0.9075840010838061,0.9318475155556293
2014-10-31,0.9341157501560606,0.8990893695156085,0.9507954776601237,0.8543308273314696,0.8537107808397982,0.8022536117552482
2014-11-30,0.9332275715060924,0.9013733896859428,0.9511033559412717,0.8681821339956758,0.8765013625406757,0.8451179185950669
2014-12-31,0.9265824179107028,0.8991658832707323,0.9487041630930033,0.8820196815553945,0.8787344712194628,0.898363317743633
2015-01-31,0.9289396302851682,0.9051671466554928,0.955339106537855,0.9090253617092251,0.8760113238978435,0.91675359198341
2015-02-28,0.920329423727868,0.9017112821109976,0.9523818517346647,0.9204283659516185,0.8774310759122667,0.8340367526217862
2015-03-31,0.9279867716373464,0.9134263474104728,0.9629694934260093,0.9420088767031436,0.8909585747480377,0.9408600971729318
2015-04-30,0.9439815320193412,0.931255799889943,0.9820015261512678,0.9879838321778649,0.8989613045014047,0.8750690323875637
2015-05-31,0.9471606658100163,0.9351799383460774,0.9827784079959028,0.989615529620117,0.89639600040741,0.9901564124120473
2015-06-30,0.939162307025907,0.9427374704827116,0.9898451777761348,0.9868482338660143,0.8962363650759122,0.9053586247966692
2015-07-31,0.940326771489119,0.9402309394201634,0.9808773146864372,0.964558444755383,0.8838737248653016,0.9536389488473063
2015-08-31,0.9426080401915284,0.9668430110369864,1.01202128576346,1.0163610987173273,0.9283035540610615,0.8883107812585403
2015-09-30,0.9435680335870404,0.9476955867029008,0.9857061490530806,0.9633520153162627,0.8820470177321027,0.857139015701535
2015-10-31,0.939990529229482,0.9341157501560606,0.9743371573902576,0.9052011735688883,0.8488428773819562,0.8277253851585238
2015-11-30,0.9380376038794964,0.9332275715060924,0.9730367021260746,0.9026199243837186,0.8638454520157068,0.7896185794057498
2015-12-31,0.9400738164468352,0.9265824179107028,0.9620948095809903,0.9004600530998563,0.8642262404389024,0.79556694092615
2016-01-31,0.94463908687841,0.9289396302851682,0.9636179422692531,0.91601642306702,0.872400588902066,0.8943018544696354
2016-02-29,0.960093354532548,0.920329423727868,0.9539011952697599,0.918822260227558,0.868435598801729,0.7902090596508836
2016-03-31,0.9591871689944398,0.9279867716373464,0.9628755477948786,0.9370907016725813,0.8807133302903782,0.831692570487391
2016-04-30,0.9538821167647464,0.9439815320193412,0.9765207384969431,0.9849829266411416,0.9079705333116451,0.9136401534197724
2016-05-31,0.9646772633438588,0.9471606658100163,0.9770451650842711,0.9933280808028394,0.9045524108703514,0.9992497627604346
2016-06-30,0.969363989437199,0.939162307025907,0.9654901568521455,0.9542707401232805,0.8796922139095094,0.8532445818544631
2016-07-31,0.9699465974994448,0.940326771489119,0.9606917734084208,0.9442831946123945,0.8794229516712851,0.8921910604305102
2016-08-31,0.9732850441114004,0.9426080401915284,0.9553634124634374,0.9438812308901834,0.9169117799344197,0.8530875336696975
2016-09-30,0.9805649474729868,0.9435680335870404,0.9575128319790689,0.9483212390910525,0.893399047407805,0.7475876886512216
2016-10-31,0.9801704480600372,0.939990529229482,0.9548166594259258,0.9444359324933914,0.8662417209999475,0.7312028984206113
2016-11-30,0.9778047257537588,0.9380376038794964,0.9524471259755245,0.9388627533381252,0.8640826459855603,0.8624513766881964
2016-12-31,0.975448309520945,0.9400738164468352,0.9562503517694858,0.942899587173754,0.865964603253033,0.9030594927492755
2017-01-31,0.9683167420531094,0.94463908687841,0.961574316787998,0.9584676433459561,0.8758319390698455,0.9023143541665447
2017-02-28,0.960193807457142,0.960093354532548,0.9775365472398969,1.0018193121074812,0.8837025666647119,0.8806169971479465
2017-03-31,0.980958912655344,0.9591871689944398,0.9810007559631615,0.9979673395586073,0.8868469271911514,0.9011075981792357
2017-04-30,0.9897457687639846,0.9538821167647464,0.9713356268246099,0.9655895748903548,0.8892482374865951,0.8364695286676853
2017-05-31,0.996780195785776,0.9646772633438588,0.9822321714016471,0.9823376776855429,0.9092685913478294,0.9356326064100562
2017-06-30,1.0015752909592923,0.969363989437199,0.9872430587892883,0.9941424550744671,0.9173168966825247,0.9954941667295888
2017-07-31,0.9988546691495266,0.9699465974994448,0.9806777706245027,0.9885429534704049,0.9102227160626345,0.9479610897933068
2017-08-31,0.9978232095428644,0.9732850441114004,0.9846839065588494,0.9951275065554985,0.9133354872351733,0.941500608296725
2017-09-30,1.0044674104317135,0.9805649474729868,0.9919732198769132,1.007862322386329,0.9173413692793698,0.902778711615016
2017-10-31,1.0042940876004844,0.9801704480600372,0.9963284103739095,0.9980077534341665,0.9149165565770464,0.9599110732914672
2017-11-30,1.0033704125419645,0.9778047257537588,0.9941728046907226,0.9860511357321274,0.9040424676181963,0.9856910917020318
2017-12-31,0.9946505596965908,0.975448309520945,0.9922135225361096,0.9759232014638433,0.8991381431137059,0.974580054106316
2018-01-31,0.983509706464206,0.9683167420531094,0.9840386820012718,0.955455895697262,0.8919397683083666,0.9049171462659753
2018-02-28,1.0055959973342197,0.960193807457142,0.9735989060579102,0.9363532300945775,0.9026404153273511,0.7986703867534048
2018-03-31,1.020430991126752,0.980958912655344,0.9960038927956735,1.0017672079869984,0.9353353308650623,0.8230989677077016
2018-04-30,1.0045122744007455,0.9897457687639846,1.0050049583422713,1.038624438888702,0.9412856633006429,0.9021291052957503
2018-05-31,1.0055218656020977,0.996780195785776,1.0131149151203436,1.0479324975716426,0.9401566288307887,0.9632921239579755
2018-06-30,1.0113273263409477,1.0015752909592923,1.0173126880936996,1.0460867177942317,0.9386087209772085,0.9930891692618288
2018-07-31,1.0044004066128476,0.9988546691495266,1.0143828103771086,1.0191529376036312,0.9252968887202803,0.9859215244758207
2018-08-31,0.998738704711824,0.9978232095428644,1.006766910452063,0.9972586924052957,0.926475383289102,0.9624207577075949
2018-09-30,0.9969008067491536,1.0044674104317135,1.0166281240092454,1.0166062228812047,0.9409737999104765,1.0011910722804904
2018-10-31,0.9942820939727862,1.0042940876004844,1.0227814712004344,1.0183390660375509,0.9420892249897479,0.97654978599535
2018-11-30,0.9747282566859616,1.0033704125419645,1.0212049048101524,1.0134751976074803,0.9419856657820235,0.9697714180447067
2018-12-31,0.9690923221735904,0.9946505596965908,1.0113889471687387,0.9891757565993188,0.9139229791196876,0.9262511021213886
2019-01-31,0.9930637500709308,0.983509706464206,1.0007171157529786,0.9570169112781269,0.9074867928456783,0.815490585608564
2019-02-28,0.9695029759786272,1.0055959973342197,1.026550728640482,1.020468204032323,0.9530091280132748,0.9077335394318835
2019-03-31,0.9361127919281352,1.020430991126752,1.0430581555589868,1.0767736756918482,0.9762436493733065,1.0036141871888002
2019-04-30,0.9292753723034828,1.0045122744007455,1.025050856453954,1.0283893874340704,0.9378308023313706,0.9363611441818016
2019-05-31,0.9081143975612108,1.0055218656020977,1.0244669962112143,1.0123786723749983,0.931817558076635,0.9899539677710343
2019-06-30,0.9198628730014192,1.0113273263409477,1.0307455573751994,1.0222799772941167,0.9523187881943251,0.9680483363892611
2019-07-31,0.9391592787921696,1.0044004066128476,1.0225201356856557,0.9981591363479443,0.9425923298909767,0.9291515597311465
2019-08-31,0.8934082917444064,0.998738704711824,1.0107923108690755,0.9878735366900366,0.9356713651312956,0.9444894915254798
2019-09-30,0.9191496270212848,0.9969008067491536,1.0136072888142607,0.9926858533000174,0.936492895049957,0.9656078775224343
2019-10-31,0.8562397977628649,0.9942820939727862,1.0133206388642217,0.9864744635160787,0.9401845026280019,0.9540102030576825
2019-11-30,0.8603162981034699,0.9747282566859616,0.9893992300859654,0.9417877719181189,0.9035123748636956,0.8895463548482686
2019-12-31,0.8716203263463974,0.9690923221735904,0.983077609954162,0.9343239043223557,0.8909656018628942,0.9021623054153876
2020-01-31,0.8502608255178606,0.9930637500709308,1.0106430707540184,1.0125522958133384,0.9253089763093028,0.8530199523351999
2020-02-29,0.841788204576234,0.9695029759786272,0.9830613147521532,0.9686843378867379,0.9091194691933556,0.8691350711799202
2020-03-31,0.8609967047453655,0.9361127919281352,0.9406500808316677,0.8722129029744794,0.8522555410162181,0.7836576555093525
2020-04-30,0.8237272675498877,0.9292753723034828,0.9288792867861907,0.8601842274208724,0.8532181548788169,0.86346344618684
2020-05-31,0.8587617074490325,0.9081143975612108,0.9027012894042376,0.8263133390829391,0.8486962734721255,0.7625173005304715
2020-06-30,0.84786179667735,0.9198628730014192,0.9152879535051608,0.8850940940495817,0.8666675288574291,0.918575365379885
2020-07-31,0.8582269309193937,0.9391592787921696,0.9389449466665709,0.9805292052578504,0.8708364678793005,0.8493215510743513
2020-08-31,0.8501088249928539,0.8934082917444064,0.8787213478858904,0.8698480946222674,0.8159248771963986,0.7951717396823974
2020-09-30,0.8628729412551965,0.9191496270212848,0.9134404350849615,0.9119670287997094,0.8219867944794805,0.7301854090440949
2020-10-31,0.8447736688912967,0.8562397977628649,0.8406646072842257,0.7749627682597446,0.7770842498017618,0.7360296379216218
2020-11-30,0.8398618387503342,0.8603162981034699,0.8457340434229453,0.7683548912190657,0.7789346939132682,0.8113881567896097
2020-12-31,0.8432359457050919,0.8716203263463974,0.8606279080335363,0.842642336215462,0.8239834967058319,0.8439744355478771
2021-01-31,0.8257005779964913,0.8502608255178606,0.8345250645643991,0.8320325204213901,0.8383778094068961,0.8701238095630526
2021-02-28,0.8251619047104026,0.841788204576234,0.8260799607459073,0.7977466317070521,0.7934701474813938,0.7260897704839114
2021-03-31,0.8129718007647025,0.8609967047453655,0.8475986913669693,0.8634298436752609,0.834840841885134,0.8449873748190319
2021-04-30,0.8123302487534493,0.8237272675498877,0.7996764146559969,0.7869442010009023,0.7895455992908108,0.6891449152768772
2021-05-31,0.8034517225746514,0.8587617074490325,0.8410819157768357,0.8593702152129711,0.8323746698409994,0.8158058857835713
2021-06-30,0.8100685186188475,0.84786179667735,0.8296016946076386,0.8630343566572937,0.8312117028641609,0.8823482993722811
2021-07-31,0.81254233973169,0.8582269309193937,0.8418069628054486,0.8795823732261497,0.8684822820057106,0.8510506601800797
2021-08-31,0.8158610869636393,0.8501088249928539,0.8316089819531189,0.8551714395492496,0.8341400557449209,0.7131812759857903
2021-09-30,0.8058718187329067,0.8628729412551965,0.8467339227888278,0.8834747946136084,0.8447528308813742,0.8918449363290029
2021-10-31,0.7986521944479198,0.8447736688912967,0.8257302968236596,0.8369723169216513,0.8282512081604857,0.8288437793646576
2021-11-30,0.7932535326277632,0.8398618387503342,0.8202266857245017,0.8157183563840765,0.8176929728155307,0.7995261111666048
2021-12-31,0.7948060358604414,0.8432359457050919,0.8238683715567432,0.8283687776625688,0.8369779029109756,0.7777225686952995
2022-01-31,0.7838492576136582,0.8257005779964913,0.8019128762201075,0.7975162628668868,0.8004226964161747,0.7115949736553591
2022-02-28,0.7723829337092613,0.8251619047104026,0.7981756147459735,0.7937738133469098,0.8055960758319419,0.7450533554723074
2022-03-31,0.777575860176736,0.8129718007647025,0.7837287271187551,0.7790152723170385,0.7980550813172606,0.7204023368810389
2022-04-30,0.7769849592020334,0.8123302487534493,0.7840198751511899,0.7844327266496706,0.7929540222643349,0.7518429477918186
2022-05-31,0.7793248768009977,0.8034517225746514,0.7712066144208098,0.7739669101092188,0.7874681438494814,0.723157524510455
2022-06-30,0.7651140789803147,0.8100685186188475,0.7782094244551773,0.7996783585478047,0.8005356286887291,0.787837402064482
2022-07-31,0.7677642572098738,0.81254233973169,0.781061488178139,0.8170280065250224,0.8028425246498128,0.8330961393949499
2022-08-31,0.7756729100306499,0.8158610869636393,0.7843762955340872,0.8287283686679061,0.7940031696059898,0.8009712332583656
2022-09-30,0.7626449750568668,0.8058718187329067,0.7709331929848907,0.8019761589866444,0.8033578333469855,0.7417364712794232
2022-10-31,0.751840394331784,0.7986521944479198,0.7623485437254963,0.7782013094084639,0.7534279255227522,0.6620444366887404
2022-11-30,0.7576270695846915,0.7932535326277632,0.7563432940025641,0.7667633029866593,0.7415285437776402,0.6732838540457036
2022-12-31,0.7558095285392885,0.7948060358604414,0.7586775811283407,0.7781265496932942,0.7344724534518892,0.6959963901122501
2023-01-31,0.7496800078921597,0.7838492576136582,0.746955760725768,0.7606704401888967,0.7481625831047445,0.6601137897567909
2023-02-28,0.741892881511567,0.7723829337092613,0.7348207589596851,0.7346273370046432,0.7334078665977323,0.6452719519214711
2023-03-31,0.741448140565833,0.777575860176736,0.7368992496810144,0.7551771221265884,0.7368366855146845,0.6889739454875109
2023-04-30,0.7359221539928377,0.7769849592020334,0.7344327972896432,0.7693848304274675,0.7494073576440444,0.7386349861411187
