date,bsadf,cv90,cv95,cv99,cv95_wb,y
2003-06-30,0.3100845062650448,0.07911677051576857,0.42603558556811333,1.2049920487691215,0.19015595175356592,-0.1009663899463635
2003-07-31,0.3483540351856657,0.08470781015088677,0.42249271304628355,1.1861386444165363,0.17870050154249723,-0.10707138006145578
2003-08-31,0.1925139111880841,0.14557672059968518,0.4498758090259803,1.1568210661834275,0.13926149940869723,-0.10211292712707745
2003-09-30,-0.3272769683665187,0.10858898574569405,0.4463522445680123,1.0004850165745343,0.2768100712313747,-0.06515409517978583
2003-10-31,-0.5936223947394367,0.11700168307387547,0.49902345441780666,1.105650983630323,0.2627276383085084,-0.031058397019972855
2003-11-30,-0.5932489772272718,0.1861844878215333,0.5351130824964867,1.0456461746152954,0.2468199010404618,-0.018490511397632584
2003-12-31,-0.6398930881188849,0.20837293341360577,0.5489991166621159,1.1699131451400564,0.2428325836499926,-0.004576667027411755
2004-01-31,-0.853115056190978,0.1375556984654846,0.45666102122907626,1.0657073111098383,0.5799070123690411,0.05318831106228485
2004-02-29,-0.9798439693938957,0.12379811017976153,0.44075022137896447,1.1381060665933078,1.3514887618479758,0.11267316250411281
2004-03-31,-0.9216017509703565,0.09252499583374649,0.3899667084831985,1.0042976123502563,1.755097640906886,0.17593991420443392
2004-04-30,-1.0471520414899373,0.06606016369082147,0.33949129084738455,1.0534132574001969,1.2929818772641526,0.18787852992181864
2004-05-31,-1.0110297352096476,0.08606783216087767,0.4341768679951234,1.086882292263688,0.9585483660389854,0.16670224040925796
2004-06-30,-0.975566708798728,0.12896706317491416,0.42573289158708166,1.0381034000036995,0.9951525279621536,0.1314299494975655
2004-07-31,-1.014045439178879,0.10518306270931788,0.44070131324799716,0.9578293475432299,0.854281768212888,0.1341037478819676
2004-08-31,-1.0837535088080135,0.1547853918896794,0.46278296433698846,0.9895933179731333,0.9281907013732311,0.17104516872602
2004-09-30,-1.1136229896718004,0.15054087134301983,0.4720414999960155,0.8906183827893359,1.0389187829136324,0.21116368142323977
2004-10-31,-0.9614988764036023,0.15928956274978534,0.4607749872495594,1.064845308239977,1.106387953244265,0.24538672864763075
2004-11-30,-1.121817498808963,0.14320180165556456,0.44412832841428135,1.1509544805872467,1.025939473238794,0.22708116052118404
2004-12-31,-0.8752675241982493,0.12652173744190373,0.5001265777278818,1.131058593162962,0.7785780466967733,0.2343101076643354
2005-01-31,-0.48410677090565896,0.12727983199365958,0.4571486275037488,1.1674860772210947,0.7642181232613936,0.26575390011316924
2005-02-28,-0.23621696501509049,0.16594808605523464,0.4363615219907713,1.0011081357645377,0.8204685806912891,0.30498224067100693
2005-03-31,0.1679804515254159,0.1305746686626757,0.3979886257010141,0.9630649994604354,1.0764492726988226,0.3615190345493709
2005-04-30,-0.2869077025755147,0.12378119930229456,0.4406100737697159,1.1567345853210478,0.9552196657905873,0.36690983159660034
2005-05-31,-0.38067904552327714,0.14354067420130132,0.4273336139696776,1.0191033580980633,0.8526130861465899,0.3673750686337308
2005-06-30,-0.8898842232529371,0.13749973871346544,0.416857355374093,0.9862380700970798,0.7880513156037514,0.33884318287683024
2005-07-31,-0.6560622868410592,0.1163418200575147,0.45546288877236896,1.0280244803816756,0.6932890649929659,0.336256742600338
2005-08-31,-0.48175481587601887,0.15623976479186455,0.4698948816668021,0.8861266135894422,0.6088730564204351,0.3495499232712548
2005-09-30,-0.6336988947375861,0.12501995719977257,0.4457097835256777,0.8490165684945128,0.5628774828937415,0.3460928346081954
2005-10-31,-0.9152794602183952,0.14339579976841252,0.4660775166944224,0.8719455544543013,0.5778309124167919,0.32090772008010143
2005-11-30,-1.1603699544666286,0.1561283651182438,0.39556776475107525,0.8938883062275477,0.6079942113721062,0.2827975990923058
2005-12-31,-0.7455145189682442,0.19103693832048685,0.49234384520172686,0.9169204579977728,0.6002968790195199,0.29921708407169223
2006-01-31,-0.7812133596072893,0.19327139810681163,0.4876875971549547,1.0435161043103038,0.4663718692054946,0.3054603184730647
2006-02-28,-0.7692018579673523,0.16793678415316704,0.4828611927172621,0.8847785120569256,0.41035626157875804,0.31175285134433445
2006-03-31,-0.7112107151231889,0.18829458564970666,0.4621652538675267,1.000465138157661,0.3473855784869291,0.3235965222611676
2006-04-30,-0.7446029856039993,0.14597955339496949,0.47186602421220836,0.9471933723956432,0.31317434543968736,0.3277311085841149
2006-05-31,-0.7333111694311811,0.12152702042558967,0.4410446813924535,0.9540537162745966,0.31803300761118386,0.33264976435174254
2006-06-30,-0.9360678484572897,0.15747074444306206,0.478837432927458,0.9463829154111594,0.2636832286443261,0.3114361584598881
2006-07-31,-0.9005579468478109,0.16607226333680195,0.46067956430122065,0.9505350686608812,0.26328057916583586,0.30413883441529155
2006-08-31,-0.7877411078780732,0.12443423430520233,0.41713004442978235,1.1055074464050691,0.24889793099001067,0.3160372982069061
2006-09-30,-0.8325899623596913,0.11189871113050023,0.4593107697067405,1.0745692212278362,0.22453031753894923,0.31778407328864755
2006-10-31,-0.8750794287219852,0.13605423360771615,0.4288927882762053,1.091983912055577,0.1590719102334196,0.3141664791069147
2006-11-30,-0.8876097435762167,0.09231844486877408,0.4288238213638981,1.0525390201529783,0.12302423872786505,0.3116222799977894
2006-12-31,-0.8475159686215612,0.12827535586518923,0.4432518976870203,1.0016330162735234,0.09231616711941301,0.3172550894354347
2007-01-31,-0.7672735849139563,0.1250250431003504,0.5055428954771365,1.0314377921664524,0.03763174912606631,0.3335353769479033
2007-02-28,-0.6462212167870605,0.14247978903620792,0.4681890273916739,1.0468644116672399,0.13057957552862207,0.3614185045677902
2007-03-31,-0.8085058607325452,0.11352334418731283,0.437413083146706,0.9398242390773184,0.10800573303764772,0.3556540148046253
2007-04-30,-0.6754717212927961,0.10793960148748045,0.4541364872624222,0.9770142134718595,0.07912914533925992,0.3696403815900195
2007-05-31,-0.6068122111328378,0.08992488860498388,0.4636160149028181,1.0860792145306999,0.005248061528672241,0.38771316264971406
2007-06-30,-0.6482095800451436,0.1618744854439378,0.4774265165242275,1.2108350909472971,0.03780976764034205,0.3942097898762019
2007-07-31,-0.6408189659424032,0.14943519397016541,0.4444741408098616,1.0456178497198891,0.004588053739094775,0.40012917500145173
2007-08-31,-0.5809300592492576,0.1530194343065382,0.456198687496874,1.0112570774438385,0.001432401295767112,0.4117347211217597
2007-09-30,-0.5552720483143742,0.17157627943097187,0.4701198857302235,1.0068595950281656,-0.024004184480941528,0.42270691454267034
2007-10-31,-0.4976780690736702,0.1261808764384758,0.47152535223517716,1.0617066772552872,0.0016610765644275792,0.4368273789399699
2007-11-30,-0.2397308328611228,0.13241915320127706,0.4578400222313724,1.2392167672434071,0.025439461014339408,0.47442645821573765
2007-12-31,-0.06409904243942048,0.14152507667109515,0.4649425010424036,1.2260149806476,0.15868668846050502,0.5085663740052433
2008-01-31,0.6947187763138544,0.1473374150638495,0.4798555440352501,1.2966850136991799,0.5473221167607321,0.5596157879354227
2008-02-29,0.11509414294405101,0.15320232792416072,0.47335539921273867,1.1946888754735618,0.4868509222689318,0.5626083088718766
2008-03-31,0.13649267810861657,0.12983824888801077,0.5273677385106809,1.1805072663657747,0.38540277709687054,0.5697540320127952
2008-04-30,-0.3791503813994211,0.11785809181110797,0.5502816159963574,1.1718913803250992,0.45476654375768094,0.5506345879589897
2008-05-31,0.6420467188111539,0.10889507840614357,0.5364348568115941,1.199830404442806,0.3565835999781783,0.5613974374218538
2008-06-30,0.3172716194229883,0.1451462255478287,0.5566611141651806,1.11468727255469,0.3842093376185113,0.554691125170602
2008-07-31,-0.158915829999821,0.15527014696135807,0.5177818988877445,1.278037616059944,0.4634705328712424,0.5343179961642661
2008-08-31,-0.09409666466507427,0.16963619880535147,0.4932154112315501,1.1105759049026274,0.3789596956582172,0.5333169722810859
2008-09-30,-0.03487793597675343,0.21627713741464216,0.5714123942640695,1.1250356439676414,0.29352376871475905,0.5391136996780308
2008-10-31,-0.9258917509838451,0.20395658903345681,0.5309952606414211,1.0823435486844135,1.0142796295158072,0.4705287014552262
2008-11-30,-1.428693894336662,0.22016945306017696,0.457872768325796,1.110947189402646,2.3446024563525136,0.36804259357150115
2008-12-31,-1.031544195594639,0.21808966323982618,0.437640109529786,1.0919398362503627,1.4991583050846606,0.369847472495271
2009-01-31,-0.9712091187809411,0.20558570384684918,0.4660241688614784,1.0429209349304038,1.199984464009969,0.3887980556229527
2009-02-28,-0.9643261907932351,0.1714748309827341,0.48901396230692884,1.1138409084808707,1.0197810136878405,0.4022236141839934
2009-03-31,-0.9576920881084948,0.15222585765132343,0.5402658470435276,1.0294281538336199,0.890637110925082,0.41235693414608576
2009-04-30,-0.8157521444225599,0.1390573964175728,0.42410842317782005,1.0005593939745279,0.8903372921302742,0.4500972621289328
2009-05-31,-0.7751631547663205,0.15891020650572493,0.5106091322560294,0.9831632599012687,0.9375708246870843,0.48016649339372974
2009-06-30,-0.659952288726038,0.20678794281982033,0.5256750241068997,1.0024791509805944,0.8415044384991331,0.5185626062681432
2009-07-31,-0.645627734788347,0.16112979093927132,0.4545431455150737,1.0415946397688578,0.9743644595549231,0.5430336479196582
2009-08-31,-0.4530033406985603,0.16284074502962403,0.45065277026042533,1.0064508413758109,0.9756821463606983,0.586061309599981
2009-09-30,-0.5385586438778863,0.1724957114604554,0.4431817053900144,0.9625524114379903,0.8389531907996723,0.5984670543310151
2009-10-31,-0.6856289822211084,0.11857871369300697,0.43626313710710113,1.0999458689742867,0.753517898209455,0.5873311877819694
2009-11-30,-0.6066141232548099,0.16021450943172288,0.4856454756719517,1.15102790622801,0.671864901939411,0.5918766501536442
2009-12-31,-0.5276675235499716,0.19959747577046996,0.5047999622489403,1.154070110381696,0.7026398765068671,0.6057646771975271
2010-01-31,-0.39467595310350717,0.239408449406396,0.5369046862164146,1.1300805756464056,0.5846525669279259,0.6321398324519216
2010-02-28,-0.4548901260538446,0.19479004460182045,0.5360239697731525,1.0828702943735062,0.5775963815172767,0.6398658139470085
2010-03-31,-0.3124962191361854,0.20875284722766352,0.5638129385241093,1.0979508904239912,0.6344512159287867,0.6629251002113639
2010-04-30,-0.28168574180854944,0.14926968627074325,0.5315935749345545,1.2142482008716877,0.5498577108859241,0.6809436392792163
2010-05-31,-0.40937342798100645,0.1734357174228264,0.49930769311259104,1.2259475031851157,0.4660487702026677,0.6768202872725168
2010-06-30,-0.3491190496425072,0.17916559139158766,0.545090891300148,1.1874849191040424,0.4493721285237274,0.6829879330064969
2010-07-31,0.11823838223719799,0.18721845548551724,0.5649844092444676,1.290887171386373,0.5488342502983254,0.7356780589336813
2010-08-31,0.08516194751677263,0.27886014674038456,0.6081323491369824,1.2045891410999254,0.550282538915592,0.759193185562194
2010-09-30,-0.045025633173178724,0.2586686824976883,0.5683325113345199,1.2004511764725871,0.5013463875283758,0.762780872318746
2010-10-31,-0.15874440573100762,0.23994348843875177,0.5706159253288046,1.114871333036516,0.4206933417392841,0.7589349210979482
2010-11-30,0.07818173471768462,0.21526412557395241,0.5767127916155006,1.0399230453157378,0.526470567601005,0.777884253421295
2010-12-31,-0.19062983005313824,0.21564188703777773,0.523112576160263,0.9029874151232926,0.435004054994184,0.7669720403633593
2011-01-31,0.2543868712842413,0.2005430121388776,0.4849556845326494,0.9359238248424082,0.44558322660001454,0.8008046619528648
2011-02-28,0.37915745519973093,0.259364044066981,0.4432195157301504,0.9303563522157863,0.48170767306295137,0.8302482670610927
2011-03-31,0.3572854521408771,0.24814999913377897,0.5473110210000441,1.0745215252901366,0.49676821908467184,0.8450719273590498
2011-04-30,0.4042550609291234,0.23955478457428936,0.5381105309350915,0.974159510545718,0.442382419864115,0.8595567276564865
2011-05-31,0.3824346340482074,0.2368462712705399,0.5198492153945921,0.9074511752898069,0.407339491965359,0.8685000680378065
2011-06-30,0.3612363380275757,0.28715753019624224,0.5163580559873379,1.0071765141788407,0.3952644765731033,0.8751498089506224
2011-07-31,0.11570990587148217,0.2703201873086578,0.4968609371435156,1.0844783245449297,0.31005212341575533,0.8625072790507324
2011-08-31,0.31913177122966446,0.24694008233862633,0.5101368822887034,0.9454233790423164,0.2975716011872419,0.8777477551073714
2011-09-30,0.22607322250470843,0.23436207362078748,0.5443793297846832,0.965398946508843,0.2647494099552089,0.8797883984984163
2011-10-31,-0.2225470111264819,0.24462894891297532,0.5584934783541464,1.0249610521378885,0.41352521731689024,0.8373403235992275
2011-11-30,-0.11895747485804019,0.26385946928279935,0.5146524172212505,0.990842962785691,0.436830383908504,0.8282496654165091
2011-12-31,-0.18277451076672405,0.28174859982560996,0.51896856162937,1.102399086681251,0.35724120332874465,0.8170227302154861
2012-01-31,-0.271277843410016,0.28158621245438387,0.5666497753807939,1.1278357761097042,0.3580929992605159,0.8011065467616167
2012-02-29,-0.03711164541488134,0.2518161007120087,0.5331449231848409,1.2012196982416967,0.39696475215157284,0.8255910254970691
2012-03-31,0.13643157420267737,0.24422168014526457,0.5113019339030062,1.0514713427480167,0.6248491575746642,0.8653226724717459
2012-04-30,0.17478750092162154,0.251132029169161,0.5505133356998022,1.2281313156517555,0.7253920319106645,0.8926430835734802
2012-05-31,0.23168322743123074,0.26397210761884865,0.5881233220284535,1.1577669281001577,0.6466897722011452,0.9160446991505619
2012-06-30,0.198273899459516,0.2803912369497889,0.6076782691597388,1.1698413443058393,0.6204208588446662,0.92535164852457
2012-07-31,0.35187572911004916,0.2716912125081037,0.5897400262561848,1.1746730853360512,0.6325310680969843,0.9513473950460761
2012-08-31,0.40722114782671925,0.3137379903096767,0.5702584922192154,1.0397668272390266,0.6038594258945095,0.9738957238168701
2012-09-30,0.5264968332935197,0.2628185146619781,0.5647169305736649,1.0413069714451473,0.5813421713881581,1.002801357726631
2012-10-31,0.3661284560226356,0.28043846452741356,0.6274529170677838,1.0473211003386738,0.5254663509951611,0.9999347608130599
2012-11-30,0.42217763610284686,0.2686839478207842,0.5462248474839249,1.046087476972954,0.48708256601689837,1.0072941301333223
2012-12-31,0.3925899084251797,0.30158651896260336,0.5649736626602517,0.9818522767304851,0.47120466822313667,1.0099546401109265
2013-01-31,0.5193842865789611,0.29381349643999743,0.6154786890918156,1.0699227872849226,0.4608761444379795,1.0288455231660085
2013-02-28,0.5899405558381188,0.27924346880952805,0.6125267742375161,1.085909422057001,0.3946815911734237,1.0498221244986776
2013-03-31,0.49836004515110477,0.28234114104802266,0.5720115481391362,1.282803898764878,0.3520449882485898,1.0517891623576114
2013-04-30,0.36712950721809495,0.2547806465776069,0.5719449859487392,1.0595966640097998,0.3837891870142874,1.0402015265116953
2013-05-31,0.45693681589518514,0.23262538753753242,0.5434896546195663,1.0232276410719696,0.3305094970313339,1.0472151790715378
2013-06-30,0.4818052174326424,0.23902473789255985,0.5228881149891,0.930775684246614,0.2719322058650514,1.0563609831772995
2013-07-31,0.43674299630636765,0.2501659992119766,0.5348697075616718,1.079553329207434,0.24103834227096638,1.0578392549547384
