date,lp_real,fitted,ect
1994-01-31,0.6206321995833934,0.5937577039374524,0.02687449564594102
1994-02-28,0.6407791950426293,0.7558314793685383,-0.11505228432590908
1994-03-31,0.7083373460539205,0.8910867033438841,-0.18274935728996355
1994-04-30,0.6847225309006937,0.7493614195776459,-0.06463888867695222
1994-05-31,0.6559178387915893,0.6150590250732328,0.040858813718356424
1994-06-30,0.650156995628577,0.4604191428121531,0.18973785281642386
1994-07-31,0.6268527327201093,0.560633582777534,0.06621914994257538
1994-08-31,0.647477143726757,0.6473570751229438,0.00012006860381319484
1994-09-30,0.6274270705851855,0.6536149013506964,-0.0261878307655109
1994-10-31,0.6236977922880738,0.6044786448826862,0.01921914740538755
1994-11-30,0.6035350218702581,0.5938181605930524,0.009716861277205724
1994-12-31,0.5503491378299882,0.5267454963337705,0.02360364149621763
1995-01-31,0.5431610044089271,0.7409843723836644,-0.19782336797473732
1995-02-28,0.5585043062160171,0.8111402491388944,-0.2526359429228773
1995-03-31,0.5618247572454045,0.9900457863471246,-0.4282210291017201
1995-04-30,0.5442071625825775,0.7641284070132883,-0.21992124443071082
1995-05-31,0.5147692053973627,0.5410752542516057,-0.026306048854243036
1995-06-30,0.48979146922056443,0.33618739685865506,0.15360407236190937
1995-07-31,0.4715085204251558,0.36391758787912565,0.10759093254603014
1995-08-31,0.44926773076655735,0.3438284629804471,0.10543926778611024
1995-09-30,0.40743555209546317,0.35530384411044125,0.052131707985021924
1995-10-31,0.3936306504611616,0.32344685462731704,0.07018379583384454
1995-11-30,0.4156916398919958,0.2929941032714183,0.12269753662057753
1995-12-31,0.4239211929290751,0.24932790044250552,0.17459329248656957
1996-01-31,0.434886087148143,0.4306481690555586,0.004237918092584392
1996-02-29,0.45554642804121626,0.6208191502604024,-0.1652727222191861
1996-03-31,0.49006160829033435,0.7894594297534177,-0.2993978214630833
1996-04-30,0.4708960880287552,0.6216869619688694,-0.1507908739401142
1996-05-31,0.4818800428809131,0.467259462202513,0.014620580678400052
1996-06-30,0.48931941854502703,0.3087744818129998,0.1805449367320272
1996-07-31,0.4858350944624162,0.3617271807875859,0.12410791367483026
1996-08-31,0.5085567628947998,0.36963477659914545,0.13892198629565433
1996-09-30,0.5040802356264591,0.3962045183333096,0.10787571729314949
1996-10-31,0.5377207684634068,0.43266115422840556,0.10505961423500121
1996-11-30,0.5725902180208365,0.49073814475336874,0.0818520732674678
