origin,actual,RW,RWD,AR,ECM,GBM
2013-05-31,1.0382254620160418,1.0472151790715378,1.1443787274014747,1.0746571866339205,1.0138536891154908,0.8794605835115445
2013-07-31,1.0637361730326311,1.0578392549547384,1.162543506712833,1.0805777235512346,1.0431219993327057,1.1016126588286566
2013-09-30,1.0948641583431231,1.0772534271439194,1.184881372637097,1.0922004346974834,1.0504620929042272,0.9618028122789402
2013-11-30,1.1081431526028598,1.045748799111042,1.1812900402189501,1.0627079649703035,1.0139722346047435,0.8738141673612666
2014-01-31,1.146840418257621,1.0352749381772797,1.1645703146881452,1.0495343782790236,1.0049620491301428,0.7328801989184192
2014-03-31,1.165280004607114,1.0288810767727035,1.152185905298027,1.0481549425715075,1.006153376068438,0.714969112913977
2014-05-31,1.1977450261900842,1.0382254620160418,1.1498372557405043,1.0676932022012287,1.0214922285305144,0.963763031581127
2014-07-31,1.2086973090760713,1.0637361730326311,1.1678766780552257,1.0979016175604175,1.0554798699969645,1.0009412436360647
2014-09-30,1.2141518447679336,1.0948641583431231,1.1941435791455448,1.1077251330875644,1.0853270946088576,1.1103911786461684
2014-11-30,1.1543282211905017,1.1081431526028598,1.2113964530927028,1.1401955203227983,1.108925681013938,1.0661361023997153
2015-01-31,1.101843309249556,1.146840418257621,1.249780535418761,1.19340211274321,1.1641402361990618,1.0548480104808664
2015-03-31,1.0656323111061274,1.165280004607114,1.2657509854862639,1.1927144337298383,1.1681799638963335,1.1644506826741754
2015-05-31,1.092467320840822,1.1977450261900842,1.3019299739735977,1.2276144313365303,1.202683475096765,1.2490058892088451
2015-07-31,1.109319029062534,1.2086973090760713,1.3033011591045494,1.2379919648974975,1.2147474494124857,1.1505457052548265
2015-09-30,1.1552147939804003,1.2141518447679336,1.3044260392577711,1.2250760159754828,1.2063505413835638,1.1067934309574419
2015-11-30,1.1857718818758294,1.1543282211905017,1.229617014744343,1.1491710915108353,1.120645462197668,1.0271204840640336
2016-01-31,1.1933737007649396,1.101843309249556,1.1620510387088943,1.1045498244848044,1.0764360942509206,0.8229336506920324
2016-03-31,1.2287691998026027,1.0656323111061274,1.1097443878555429,1.0810947005233618,1.0572161884369755,0.9052407302620709
2016-05-31,1.2624015973331366,1.092467320840822,1.1372607714014251,1.1218805752842491,1.1024013000994652,1.0700770131183217
2016-07-31,1.270851510120552,1.109319029062534,1.1586813790648944,1.143366030664762,1.1241037828502414,1.1282726827897442
2016-09-30,1.2816383188973282,1.1552147939804003,1.210300073076797,1.2021130229122334,1.1864443539427967,1.2105392358981457
2016-11-30,1.2939210409888755,1.1857718818758294,1.2572763251676935,1.2135330828958253,1.1937924818447165,1.188315450288419
2017-01-31,1.3225234336140907,1.1933737007649396,1.2718271315656042,1.2238234576374827,1.2067278169925235,1.0871271701070453
2017-03-31,1.3449968040217701,1.2287691998026027,1.3014585052687742,1.2724377462939005,1.263483352663578,1.1725962883276986
2017-05-31,1.3805726289950442,1.2624015973331366,1.3316729769696516,1.2993769145062766,1.2932744304425838,1.2968600826598267
2017-07-31,1.404699788662606,1.270851510120552,1.3347523331354472,1.2969833744177028,1.2905392630838688,1.2217900022962267
2017-09-30,1.3878363814717058,1.2816383188973282,1.3374057111314677,1.31295893474201,1.3078275371462795,1.2855443387080128
2017-11-30,1.3239392469632631,1.2939210409888755,1.351246423159986,1.3256922675232918,1.3210810668648958,1.378734314939735
2018-01-31,1.3059533812921094,1.3225234336140907,1.3812590157037072,1.3648569475859613,1.3612423458435012,1.4234578921703673
2018-03-31,1.3477035308495413,1.3449968040217701,1.4036383323546018,1.3898812094020254,1.3851562829228625,1.4567656620323237
2018-05-31,1.3885645096544297,1.3805726289950442,1.4472441189797454,1.4245521142171038,1.4224121049228808,1.5547002374147527
2018-07-31,1.368911381536283,1.404699788662606,1.4740718954041796,1.4406714613618394,1.4384584361097443,1.472158601960378
2018-09-30,1.3356829981984288,1.3878363814717058,1.449952972337263,1.4029216985051838,1.396458830504957,1.4204614619182596
2018-11-30,1.3418764519075954,1.3239392469632631,1.3795773365337074,1.3185243385483632,1.3099831149397478,1.3525460843734851
2019-01-31,1.3493249190597134,1.3059533812921094,1.3600890699150754,1.33696486953599,1.3295892881429723,1.3375458580717894
2019-03-31,1.3218219098181598,1.3477035308495413,1.411468021664909,1.4073826717282383,1.4019894499402652,1.4811839567264204
2019-05-31,1.343950603545674,1.3885645096544297,1.4586323191821073,1.429100784966357,1.4249934668619433,1.5252230044800519
2019-07-31,1.3723801969315288,1.368911381536283,1.4299464232370134,1.3922636173613783,1.3864500854791704,1.428839508438256
2019-09-30,1.3653714746658316,1.3356829981984288,1.38384676616949,1.345134951999223,1.338541912209343,1.314698350497002
2019-11-30,1.3335832598941593,1.3418764519075954,1.3886231117685426,1.3847924126775748,1.3807117946248515,1.453753171847326
2020-01-31,1.3290486682050449,1.3493249190597134,1.389821819220132,1.397510704861607,1.3948550527295784,1.385003232718212
2020-03-31,1.3450617732865382,1.3218219098181598,1.353130290860369,1.359817209158344,1.3522052380449632,1.3063398150439811
2020-05-31,1.3550535348324786,1.343950603545674,1.3731917190167922,1.392328053792016,1.3948373068708129,1.3640175086112734
2020-07-31,1.367378914127355,1.3723801969315288,1.4051167745026203,1.4218262845550576,1.4382751854903564,1.3825623011530812
2020-09-30,1.3895652157154446,1.3653714746658316,1.3956154006454113,1.4121050269296265,1.4182089569235545,1.421822816195043
2020-11-30,1.3484034874084943,1.3335832598941593,1.3694342676348907,1.3564327033828083,1.3475167563867658,1.3056241473727905
2021-01-31,1.3402862472110468,1.3290486682050449,1.3744897399961427,1.3474520304911222,1.3413653364662708,1.3509003785631157
2021-03-31,1.3062113170407257,1.3450617732865382,1.4009476657226203,1.3795053363712966,1.3817572645374545,1.404725260349506
2021-05-31,1.3207835501633802,1.3550535348324786,1.40757077763081,1.3882176904938122,1.3903313311471328,1.3108878334513536
2021-07-31,1.2932806711143554,1.367378914127355,1.418990891140319,1.4006131807605708,1.401589525578621,1.3889910112735535
2021-09-30,1.2473654050486238,1.3895652157154446,1.4364353000624535,1.4358791395411947,1.4410027175788105,1.4229735393435374
2021-11-30,1.1792465373231074,1.3484034874084943,1.3809298085150272,1.3666560248350512,1.3587530881441505,1.357059079165176
