date,bsadf,cv90,cv95,cv99,cv95_wb,y
2006-12-31,-0.8413070916190533,0.12827535586518923,0.4432518976870203,1.0016330162735234,0.04772321043633839,4.541164856012179
2007-01-31,-0.7787000867505528,0.1250250431003504,0.5055428954771365,1.0314377921664524,-0.03693338765354248,4.55597994179732
2007-02-28,-0.7462418871005382,0.14247978903620792,0.4681890273916739,1.0468644116672399,0.0014255295284569167,4.570578741218473
2007-03-31,-0.7209161084041006,0.11352334418731283,0.437413083146706,0.9398242390773184,0.0025098239575380224,4.583946549536464
2007-04-30,-0.7317950628129323,0.10793960148748045,0.4541364872624222,0.9770142134718595,-0.025774141574242265,4.592084946439436
2007-05-31,-0.6269065049760789,0.08992488860498388,0.4636160149028181,1.0860792145306999,-0.04000202701262904,4.61015772749913
2007-06-30,-0.6400971822185835,0.1618744854439378,0.4774265165242275,1.2108350909472971,-0.047976089830019115,4.6210435351443815
2007-07-31,-0.6052123790593249,0.14943519397016541,0.4444741408098616,1.0456178497198891,-0.04943485412665228,4.632785353021065
2007-08-31,-0.5764107674283536,0.1530194343065382,0.456198687496874,1.0112570774438385,-0.07482309312642109,4.6443908991413725
2007-09-30,-0.5387241738157876,0.17157627943097187,0.4701198857302235,1.0068595950281656,-0.08928968738849216,4.6568134191399295
2007-10-31,-0.33244774026542495,0.1261808764384758,0.47152535223517716,1.0617066772552872,0.018141061849852137,4.686750172980514
2007-11-30,0.010799428292439404,0.13241915320127706,0.4578400222313724,1.2392167672434071,0.12538730765668396,4.730039168033961
2007-12-31,0.6565796850752936,0.14152507667109515,0.4649425010424036,1.2260149806476,0.28683262678173205,4.769836807543325
2008-01-31,1.0983289844204565,0.1473374150638495,0.4798555440352501,1.2966850136991799,0.4544395236068452,4.81380905109942
2008-02-29,0.803406288731994,0.15320232792416072,0.47335539921273867,1.1946888754735618,0.4699781851627431,4.832305758571839
2008-03-31,0.5309610519482308,0.12983824888801077,0.5273677385106809,1.1805072663657747,0.41424615964258105,4.839451481712757
2008-04-30,-0.10583509316141912,0.11785809181110797,0.5502816159963574,1.1718913803250992,0.43687471643036,4.825910852685991
2008-05-31,1.1145088928987814,0.10889507840614357,0.5364348568115941,1.199830404442806,0.4790209429838341,4.839451481712757
2008-06-30,0.8281793438055375,0.1451462255478287,0.5566611141651806,1.11468727255469,0.5023491936019077,4.841032509710076
2008-07-31,0.30726556994058074,0.15527014696135807,0.5177818988877445,1.278037616059944,0.4734617725794641,4.827513417131532
2008-08-31,-0.024369776963356567,0.16963619880535147,0.4932154112315501,1.1105759049026274,0.4857094730627077,4.811371016571989
2008-09-30,-0.08549550353868661,0.21627713741464216,0.5714123942640695,1.1250356439676414,0.4044256039025005,4.803201036487226
2008-10-31,-1.0029291490156793,0.20395658903345681,0.5309952606414211,1.0823435486844135,1.1468728561922557,4.738826570800765
2008-11-30,-1.4125189429274347,0.22016945306017696,0.457872768325796,1.110947189402646,2.3619785453124598,4.653007515402251
2008-12-31,-0.9678995711101717,0.21808966323982618,0.437640109529786,1.0919398362503627,1.635194792681334,4.6520537718869415
2009-01-31,-0.8524776706074652,0.20558570384684918,0.4660241688614784,1.0429209349304038,1.2781074400689436,4.673762977453703
2009-02-28,-0.8913718411921127,0.1714748309827341,0.48901396230692884,1.1138409084808707,1.0665463869435985,4.680277658474897
2009-03-31,-0.8460846783608444,0.15222585765132343,0.5402658470435276,1.0294281538336199,0.9082167575085442,4.693181063310805
2009-04-30,-0.6762591224386004,0.1390573964175728,0.42410842317782005,1.0005593939745279,0.9550967039028532,4.730921391293652
2009-05-31,-0.6505057369127838,0.15891020650572493,0.5106091322560294,0.9831632599012687,0.8765765683288135,4.75960653929251
2009-06-30,-0.5296591585719311,0.20678794281982033,0.5256750241068997,1.0024791509805944,0.8758474825772559,4.796616650559047
