date,lp_real,fitted,ect
1994-01-31,0.02634206876009132,0.4671045087105721,-0.44076243995048076
1994-02-28,0.05148195583514341,0.521004474749419,-0.4695225189142756
1994-03-31,0.10498835339078434,0.5112122780431093,-0.406223924652325
1994-04-30,0.009349834368326194,0.5135017719017101,-0.5041519375333839
1994-05-31,-0.028889009852137156,0.5115091695666063,-0.5403981794187435
1994-06-30,-0.033872840382092026,0.48566894735174915,-0.5195417877338412
1994-07-31,-0.07936652940718887,0.5009152069863418,-0.5802817363935308
1994-08-31,-0.05052834598426464,0.5383411272448055,-0.5888694732290701
1994-09-30,-0.06006809654341321,0.5036992598900396,-0.5637673564334528
1994-10-31,-0.06303910991095245,0.49211899170430423,-0.5551581016152567
1994-11-30,-0.0703807967617995,0.5030273111063727,-0.5734081078681722
1994-12-31,-0.11808574490646254,0.47820682329352515,-0.5962925681999877
1995-01-31,-0.1092619859244495,0.5157037825962817,-0.6249657685207312
1995-02-28,-0.08277644365706822,0.4552375272087595,-0.5380139708658277
1995-03-31,-0.08295786515644721,0.4731438079847624,-0.5561016731412096
1995-04-30,-0.07682957894775089,0.467501724367533,-0.5443313033152839
1995-05-31,-0.11079531164378333,0.4492113290005293,-0.5600066406443126
1995-06-30,-0.1216776803251138,0.4536267061719332,-0.575304386497047
1995-07-31,-0.13270868587305906,0.44529945975218066,-0.5780081456252397
1995-08-31,-0.13934777794596248,0.42636668997012467,-0.5657144679160871
1995-09-30,-0.163945077419546,0.4302210200997926,-0.5941660975193386
1995-10-31,-0.16008541534707282,0.4203993079977764,-0.5804847233448492
1995-11-30,-0.1289180543465337,0.39777335304286765,-0.5266914073894013
1995-12-31,-0.1075717360944491,0.35649709545281794,-0.464068831547267
1996-01-31,-0.09944954411420137,0.3435492918581671,-0.4429988359723685
1996-02-29,-0.0745686954975085,0.37106362459932396,-0.44563232009683246
1996-03-31,-0.033132934852433495,0.37095706930344946,-0.404090004155883
1996-04-30,-0.038499942927641084,0.3738417708694505,-0.41234171379709156
1996-05-31,-0.039728886281859215,0.3525911707452537,-0.3923200570271129
1996-06-30,-0.020654779030746025,0.344063705752957,-0.36471848478370306
1996-07-31,-0.04354080828328833,0.3372394918263283,-0.3807803001096166
1996-08-31,-0.0143765689672582,0.3030821881960919,-0.3174587571633501
1996-09-30,-0.025063968663216276,0.31365742098396815,-0.3387213896471844
1996-10-31,0.013906154565009812,0.31851501037998897,-0.30460885581497915
1996-11-30,0.049649908643820566,0.3306710446702941,-0.28102113602647355
1996-12-31,0.09182184732502795,0.3561149771553005,-0.26429312983027253
1997-01-31,0.11341278134472772,0.3431859626376039,-0.22977318129287622
1997-02-28,0.18765005078431818,0.340448324332254,-0.15279827354793585
1997-03-31,0.23134602707923166,0.32525369347513183,-0.09390766639590017
1997-04-30,0.17344388276193726,0.3008788354877599,-0.12743495272582264
1997-05-31,0.2536386594259866,0.31269801124049956,-0.05905935181451294
1997-06-30,0.24073931320458938,0.29919502745182425,-0.05845571424723486
1997-07-31,0.18615665257789696,0.33546166207198214,-0.14930500949408518
1997-08-31,0.20633643299782858,0.3350763932906069,-0.12873996029277832
1997-09-30,0.20524826034785687,0.3021918502005482,-0.0969435898526913
1997-10-31,0.21608351190348474,0.2924351713944787,-0.07635165949099398
1997-11-30,0.1539430170708274,0.2616845527488639,-0.10774153567803649
1997-12-31,0.1359305817425042,0.24897668102196996,-0.11304609927946577
1998-01-31,0.09482317245480303,0.24059430722616854,-0.1457711347713655
1998-02-28,0.0975821585015929,0.19774333415246703,-0.10016117565087414
1998-03-31,0.1557140257051634,0.20414632164065644,-0.04843229593549303
1998-04-30,0.11927334889794253,0.21201738684868937,-0.09274403795074684
1998-05-31,0.07230106929506708,0.19971533098909844,-0.12741426169403136
1998-06-30,-0.023716526617316044,0.18202308797842748,-0.20573961459574353
1998-07-31,-0.017439634285356078,0.1465578289942306,-0.16399746327958667
1998-08-31,-0.022706746626133863,0.12935363292262297,-0.15206037954875684
1998-09-30,-0.053372349927138546,0.11757626662814219,-0.17094861655528074
1998-10-31,-0.06871389254805192,0.020071012347967876,-0.0887849048960198
1998-11-30,-0.0019920325312406525,-0.009766330375382382,0.007774297844141729
1998-12-31,0.035023034789563104,-0.023247765841304335,0.05827080063086744
1999-01-31,0.01749315744751712,0.015373105420561028,0.002120052026956091
1999-02-28,0.00985229644301164,-0.008952848405734013,0.018805144848745653
1999-03-31,0.00789737569495094,-0.04765490508556136,0.0555522807805123
1999-04-30,0.013820555618632316,-0.08938218922176938,0.10320274484040169
1999-05-31,0.023599915340873506,-0.08653689836818429,0.1101368137090578
1999-06-30,0.01775194545845032,-0.09141044996182474,0.10916239542027506
1999-07-31,0.00889773541986479,-0.15197198128812378,0.16086971670798858
1999-08-31,0.002989538848365986,-0.18103684940692982,0.1840263882552958
1999-09-30,-0.027426808020139148,-0.18498243173175727,0.15755562371161813
1999-10-31,-0.03487532931401227,-0.10530917651716404,0.07043384720315177
1999-11-30,-0.032345021009077664,-0.10649741759569159,0.07415239658661393
1999-12-31,-0.014523076838370615,-0.09633795637428272,0.0818148795359121
2000-01-31,-0.005115100666770377,-0.15165057857973013,0.14653547791295976
2000-02-29,-0.001025115415245297,-0.14718377811174493,0.14615866269649963
2000-03-31,-0.02895755591116096,-0.13790331866392297,0.10894576275276201
2000-04-30,-0.051878852414449256,-0.13594830168635003,0.08406944927190077
2000-05-31,-0.08691908775510351,-0.14302013447906375,0.05610104672396024
2000-06-30,-0.12755426279522933,-0.16376114926751434,0.03620688647228501
2000-07-31,-0.1164991736235699,-0.10840492245566119,-0.008094251167908711
2000-08-31,-0.11472024612583767,-0.08032854142317408,-0.03439170470266359
2000-09-30,-0.1094338410454621,-0.08589006845306207,-0.023543772592400022
2000-10-31,-0.1241484295234595,-0.09727451232326462,-0.026873917200194886
2000-11-30,-0.16281757068261354,-0.06280135161470735,-0.1000162190679062
2000-12-31,-0.18069023506187054,-0.05727576866882006,-0.12341446639305048
2001-01-31,-0.19013891814314363,-0.017437800452283492,-0.17270111769086013
2001-02-28,-0.19840106216830275,-0.03032793216344115,-0.1680731300048616
2001-03-31,-0.17396354259035465,-0.005413632223917109,-0.16854991036643754
2001-04-30,-0.17069707594166728,0.041111468237858384,-0.21180854417952566
2001-05-31,-0.1864537940788651,0.05847117227850751,-0.2449249663573726
2001-06-30,-0.17425449473963373,0.08988455327240669,-0.2641390480120404
2001-07-31,-0.17773917010434595,0.11167218627023165,-0.2894113563745776
2001-08-31,-0.19707419526899284,0.1028897786920081,-0.29996397396100094
2001-09-30,-0.20536995223024557,0.11957745623449567,-0.32494740846474124
2001-10-31,-0.23147581293275588,0.14550155041862634,-0.3769773633513822
2001-11-30,-0.21550576186609222,0.14977823689820796,-0.3652839987643002
2001-12-31,-0.19287989367438285,0.0649065233664946,-0.25778641704087746
2002-01-31,-0.1753245753078731,0.07244943387302355,-0.24777400918089665
2002-02-28,-0.1677824547073337,0.11990098100446808,-0.28768343571180177
2002-03-31,-0.16558380504522788,0.12614618246527362,-0.2917299875105015
2002-04-30,-0.17352316708878873,0.09024636194395891,-0.26376952903274764
2002-05-31,-0.15572796722050677,0.08379453207319348,-0.23952249929370026
2002-06-30,-0.1543493487461595,0.07770691840481009,-0.23205626715096958
2002-07-31,-0.15997691428908106,0.07182772517585756,-0.23180463946493862
2002-08-31,-0.19130983545290137,0.08321808658953017,-0.27452792204243154
2002-09-30,-0.1991703200869166,0.0589905589028738,-0.2581608789897904
2002-10-31,-0.20150437621072845,0.06487663938206115,-0.2663810155927896
2002-11-30,-0.1947883255590847,0.0630241532141062,-0.2578124787731909
2002-12-31,-0.1828358278261169,0.15432848879446176,-0.33716431662057866
2003-01-31,-0.1950804852472997,0.15432848879446176,-0.34940897404176147
2003-02-28,-0.18651883472929462,0.1356573354447053,-0.3221761701739999
2003-03-31,-0.2165861507680506,0.12967472824656945,-0.34626087901462005
2003-04-30,-0.21883676976905203,0.14817225341201418,-0.3670090231810662
2003-05-31,-0.20795338582023448,0.1226994115316507,-0.3306527973518852
2003-06-30,-0.19821482316103928,0.09107871701314513,-0.2892935401741844
2003-07-31,-0.21212415606459925,0.053312132955225716,-0.26543628901982497
2003-08-31,-0.20731934770793636,0.05912165934240754,-0.2664410070503439
2003-09-30,-0.1576631527043989,0.08375394798207109,-0.24141710068647
2003-10-31,-0.12302688616239446,0.1091190049336706,-0.23214589109606507
2003-11-30,-0.11726449792114536,0.12165032591646517,-0.23891482383761053
2003-12-31,-0.10444266336759726,0.1468253564110471,-0.2512680197786444
2004-01-31,-0.061386075383409754,0.15956475721185048,-0.22095083259526024
2004-02-29,-0.01626052087178029,0.14020736184211435,-0.15646788271389464
2004-03-31,0.02725671655930923,0.14033169477530905,-0.11307497821599982
2004-04-30,0.030692946399406198,0.15319505681144857,-0.12250211041204237
2004-05-31,0.0025839807659250678,0.18463943884847595,-0.1820554580825509
2004-06-30,-0.043228734550820075,0.21676583199655444,-0.2599945665473745
2004-07-31,-0.039272062353528765,0.2560412194302403,-0.29531328178376903
2004-08-31,-0.01025650016718922,0.2560917270700158,-0.266348227237205
2004-09-30,0.018715455811356002,0.25476282055987964,-0.23604736474852364
2004-10-31,0.056249545318616145,0.24378521056276548,-0.18753566524414933
2004-11-30,0.026962417605128037,0.2471544831059391,-0.22019206550081105
2004-12-31,0.032949899660214436,0.23623384513631915,-0.2032839454761047
2005-01-31,0.04535383474471042,0.2103290462906199,-0.1649752115459095
2005-02-28,0.0827495744964445,0.2558407334472778,-0.17309115895083332
2005-03-31,0.12720892688503557,0.24544995127879163,-0.11824102439375606
2005-04-30,0.12014431184206341,0.23203699155699345,-0.11189267971493004
2005-05-31,0.10617698505642227,0.23220015982163944,-0.12602317476521718
2005-06-30,0.07369404773041065,0.23684271613636376,-0.1631486684059531
2005-07-31,0.05880784642858607,0.22118964905194788,-0.1623818026233618
2005-08-31,0.06716888557314633,0.2042239130027178,-0.13705502742957149
2005-09-30,0.04905615698919421,0.21076402976567438,-0.16170787277648016
2005-10-31,0.02091435614887012,0.18984464788729088,-0.16893029173842078
2005-11-30,-0.01680711831638129,0.1697377805904956,-0.1865448989068769
2005-12-31,0.004449395549541646,0.16895987778774108,-0.16451048223819942
2006-01-31,0.018899951130484007,0.18390770162219333,-0.16500775049170932
2006-02-28,0.018837122086444023,0.15780605780046336,-0.13896893571401933
2006-03-31,0.03628765376968027,0.17635286427475905,-0.14006521050507878
2006-04-30,0.024933540968884383,0.1727833791940634,-0.147849838225179
2006-05-31,0.032435275753153955,0.18581371349823267,-0.1533784377450787
2006-06-30,0.01748678438771559,0.18554062637038204,-0.16805384198266646
2006-07-31,0.0032697576815569284,0.19183204539855406,-0.18856228771699712
2006-08-31,0.011898463791614518,0.19841473382617897,-0.18651627003456445
2006-09-30,0.003220614700042157,0.1851340756086206,-0.18191346090857846
2006-10-31,-0.004287252011620035,0.18499937260347232,-0.18928662461509235
2006-11-30,-0.013881696486155861,0.19338773264112186,-0.20726942912727772
2006-12-31,-0.009549144179853619,0.20176373630012157,-0.21131288047997518
2007-01-31,-0.0020986366569212492,0.1888813033046983,-0.19097993996161955
2007-02-28,0.01040592116111682,0.14440799781044028,-0.13400207664932345
2007-03-31,0.010267030639744195,0.2078382922575357,-0.1975712616177915
2007-04-30,0.003044142381228052,0.1630617747871727,-0.16001763240594466
2007-05-31,0.005988041844622472,0.15665477754005558,-0.1506667356954331
2007-06-30,0.010885807645251004,0.16280887577820347,-0.15192306813295245
2007-07-31,0.0029225544426018666,0.17521181350737702,-0.17228925906477516
2007-08-31,0.001924928409584418,0.17521181350737702,-0.1732868850977926
2007-09-30,0.005714301263438635,0.1789451888881079,-0.17323088762466926
2007-10-31,0.021426064172675677,0.2483284057327401,-0.22690234156006442
2007-11-30,0.04790794090974091,0.28395285589833047,-0.23604491498858957
2007-12-31,0.06935644175090898,0.3066446880237442,-0.23728824627283523
2008-01-31,0.0899673353938295,0.29424726408191026,-0.20427992868808076
2008-02-29,0.08476833129682534,0.45723914733275517,-0.3724708160359298
2008-03-31,0.06622771072841602,0.379541985414506,-0.31331427468608997
2008-04-30,0.05437912948267428,0.4437949387788043,-0.38941580929613007
2008-05-31,0.04448772409201015,0.45629150642651295,-0.4118037823345028
2008-06-30,0.041118246929472545,0.47388703853777603,-0.4327687916083035
2008-07-31,0.025954417138050433,0.47855498507319233,-0.4526005679351419
2008-08-31,0.014754366012942765,0.4105221472697738,-0.39576778125683104
2008-09-30,0.02575962955868136,0.3423010763182831,-0.3165414467596017
2008-10-31,-0.005235614053945052,0.291634520580493,-0.29687013463443807
2008-11-30,-0.01795041112384285,0.34678591873212644,-0.36473632985596927
2008-12-31,0.06504755652652144,0.3134168296475017,-0.24836927312098028
2009-01-31,0.11568439899946212,0.35642831021176047,-0.24074391121229835
2009-02-28,0.13485747689257938,0.25902117017700105,-0.12416369328442167
2009-03-31,0.1584333416192591,0.27094097316404697,-0.11250763154478788
2009-04-30,0.1886910050794344,0.2469687407311297,-0.058277735651695306
2009-05-31,0.19838824083360174,0.22917206574827856,-0.03078382491467682
2009-06-30,0.20554538895045685,0.18809260384693605,0.0174527851035208
2009-07-31,0.221935578548033,0.15922538792822222,0.06271019061981079
2009-08-31,0.220400065368459,0.15233810682692933,0.06806195854152966
