origin,actual,RW,RWD,AR,ECM,GBM
2013-05-31,1.0853029572993294,1.0472151790715378,1.071506066154022,1.0569446754756788,1.0443033063788605,1.0464539914083666
2013-07-31,1.0497057032866013,1.0578392549547384,1.084015317894262,1.0632710188306254,1.0559714794489015,1.0626357315810837
2013-09-30,1.0415218765962333,1.0772534271439194,1.1041604135172138,1.0754044791995427,1.0676648368433586,1.0810088540813785
2013-11-30,1.0290465154181383,1.045748799111042,1.0796341093880188,1.0467606093180726,1.0360511830716006,1.0528067853078007
2014-01-31,1.0273363111665896,1.0352749381772797,1.067598782304996,1.0343666941973437,1.0250824191589565,0.943232123642161
2014-03-31,1.0487382990595913,1.0288810767727035,1.0597072839040345,1.03263725292571,1.0239240320088416,0.9556566974899084
2014-05-31,1.1051419834644425,1.0382254620160418,1.0661284104471573,1.0506483037884526,1.0413493437953103,1.013471641143675
2014-07-31,1.0971346378635964,1.0637361730326311,1.0897712992882798,1.0795780884374335,1.0714090385171715,1.0956594731416818
2014-09-30,1.1211423114107542,1.0948641583431231,1.1196840135437285,1.0913518063943497,1.0877996013035192,1.1149002195380502
2014-11-30,1.1619851087102613,1.1081431526028598,1.1339564777253206,1.1210943307919128,1.1149602028445176,1.116655209350475
2015-01-31,1.1930486069574766,1.146840418257621,1.172575447547906,1.1714592455315507,1.166126521537949,1.136650263425184
2015-03-31,1.204968985713316,1.165280004607114,1.1903977498269014,1.1727386738912942,1.1682307300375663,1.1782772983796985
2015-05-31,1.2315355652640687,1.1977450261900842,1.2237912631359624,1.2065208057366903,1.202337767728353,1.2295788232167295
2015-07-31,1.186375760276606,1.2086973090760713,1.2323482715831908,1.2167840592337114,1.212351549507154,1.207668560625481
2015-09-30,1.1220425404764958,1.2141518447679336,1.236720393390393,1.206107549388921,1.2029857969711397,1.1863912161801444
2015-11-30,1.069802229832416,1.1543282211905017,1.1731504195789622,1.134150633479418,1.1274411397102295,1.134494817847961
2016-01-31,1.0822809512818887,1.101843309249556,1.1168952416143907,1.0901024218617452,1.0833702675148162,1.0526432805278192
2016-03-31,1.0946404473751352,1.0656323111061274,1.0766603302934814,1.066179316843868,1.060267609371609,1.013381996806783
2016-05-31,1.1282754804916684,1.092467320840822,1.1036656834809728,1.1045176460585873,1.101175951838417,1.0424057246335918
2016-07-31,1.1811227116681284,1.109319029062534,1.1216596165631243,1.1250217959939386,1.1213159938446375,1.1250921223757664
2016-09-30,1.1859194448902781,1.1552147939804003,1.1689861137544995,1.1810177880783093,1.1785734453205123,1.186789244804971
2016-11-30,1.2082281298960744,1.1857718818758294,1.2036479926987953,1.1941425347568948,1.1909890669436871,1.2197144379311835
2017-01-31,1.250492819960829,1.1933737007649396,1.2129870584651057,1.2039962494381131,1.2006154483861289,1.2086968959767426
2017-03-31,1.2709275450916482,1.2287691998026027,1.2469415261691454,1.2500715468810053,1.2486907224452661,1.2577819357574256
2017-05-31,1.2762934659055623,1.2624015973331366,1.2797194422422653,1.277088150832763,1.2764420654096067,1.2946842048314589
2017-07-31,1.2883991781615567,1.270851510120552,1.2868267158742757,1.2759953592127002,1.274908544532375,1.2801214242639145
2017-09-30,1.3064915897553218,1.2816383188973282,1.295580166955863,1.2911539389458782,1.2902244957316555,1.2965162793048377
2017-11-30,1.326913148989464,1.2939210409888755,1.308252386531653,1.3036357188517866,1.302837161982932,1.2974102503524076
2018-01-31,1.3647768686439308,1.3225234336140907,1.3372073291364948,1.3408295658799634,1.3403566144652148,1.3394767012299338
2018-03-31,1.3983845405429962,1.3449968040217701,1.359657186104978,1.365073176588237,1.3641504075061477,1.3801043658786774
2018-05-31,1.4031616150851323,1.3805726289950442,1.3972405014912195,1.3990856517578467,1.3991148504422517,1.4003653996838765
2018-07-31,1.3579181242592595,1.404699788662606,1.4220428153479994,1.4157512518406572,1.4157280474060279,1.4313514660636542
2018-09-30,1.300489424812994,1.3878363814717058,1.403365529188095,1.3812824814247227,1.3799349200255928,1.4012782259342946
2018-11-30,1.3132769016151344,1.3239392469632631,1.3378487693558743,1.3013989413473857,1.2988663618584018,1.300096828393207
2019-01-31,1.3758974118795646,1.3059533812921094,1.319487303447851,1.3155240840088689,1.3133691555876192,1.31560553241697
2019-03-31,1.3734235209818992,1.3477035308495413,1.3636446535533833,1.3812569970683328,1.3802161047460528,1.3750598670183947
2019-05-31,1.35335497576702,1.3885645096544297,1.406081462036349,1.4046017803244273,1.4043789312928108,1.432221247918919
2019-07-31,1.3242708985587184,1.368911381536283,1.3841701419614656,1.370661331637899,1.3691638564665682,1.4006758571891966
2019-09-30,1.3259179706563502,1.3356829981984288,1.347723940191194,1.3262747331879443,1.3246685062037051,1.2791936074641443
2019-11-30,1.3075297142663627,1.3418764519075954,1.3535631168728322,1.3614976272890966,1.3603375036337382,1.3659263794722662
2020-01-31,1.31845005184782,1.3493249190597134,1.359449144099818,1.3734876083943675,1.3723482582377333,1.3368596860276662
2020-03-31,1.3464969409476126,1.3218219098181598,1.3296490050787122,1.3380162132015192,1.3342960498445955,1.3491741730929139
2020-05-31,1.3412509229520673,1.343950603545674,1.3512608824134535,1.3688765728320476,1.369150461243332,1.323601982456405
2020-07-31,1.3364182782127536,1.3723801969315288,1.3805643413243016,1.3977012837352794,1.4009538678921365,1.3607923335711318
2020-09-30,1.3367398768761616,1.3653714746658316,1.3729324561607266,1.3887068294415337,1.387550503527736,1.366123977249772
2020-11-30,1.3339104691326176,1.3335832598941593,1.3425460118293422,1.3366154392123262,1.3320116678085376,1.3414406738344473
2021-01-31,1.3456974558689434,1.3290486682050449,1.3404089361528193,1.3284346215238831,1.3271601037372278,1.3260517364831805
2021-03-31,1.358264498043296,1.3450617732865382,1.3590332463955588,1.3583503998702826,1.3591445991214266,1.3803511881041837
2021-05-31,1.3651361356125447,1.3550535348324786,1.3681828455320615,1.367056710122102,1.3674228484276894,1.3664137355496402
2021-07-31,1.3564413979702095,1.367378914127355,1.380281908380596,1.3792601007343734,1.3796208348809114,1.4020253029116267
2021-09-30,1.349165392207256,1.3895652157154446,1.4012827368021967,1.4127208169555423,1.413609657853697,1.3852272386350988
2021-11-30,1.3139009519863691,1.3484034874084943,1.3565350676851275,1.3476865829303226,1.3425714280328787,1.369843626478677
2022-01-31,1.3175439432648701,1.3402862472110468,1.3476318745333522,1.338888150023448,1.3378980742527045,1.3390591165979078
2022-03-31,1.3082280582441848,1.3062113170407257,1.310083422902632,1.305379971238639,1.3007755581718996,1.3283848449423126
2022-05-31,1.2700213067246486,1.3207835501633802,1.3237026478048923,1.327888992813066,1.3288810385482097,1.3274250443510958
2022-07-31,1.2160384491199632,1.2932806711143554,1.2944021291640455,1.287137962368241,1.2837017637236454,1.2581990462353294
2022-09-30,1.1669224788980144,1.2473654050486238,1.2456517593561887,1.2352254778705136,1.230055542539287,1.2577061367506244
2022-11-30,1.1957407295041353,1.1792465373231074,1.173512812139819,1.1557974219820855,1.1487771873849926,1.1333178990993562
2023-01-31,1.2139984250451237,1.171879303899721,1.1643470974140027,1.1791994458403745,1.1766460313296798,1.194499224359102
2023-03-31,1.1943256594464189,1.2105227351896686,1.2037990317480636,1.2253154002320628,1.2274028146040448,1.2392044538336413
2023-05-31,1.1642196300487522,1.205115008904713,1.1963421279001962,1.2023868205590011,1.2010421943961647,1.2180109483435537
2023-07-31,1.1045303872367005,1.184778357069789,1.173782285490148,1.1813941590284525,1.1784262231976401,1.1685642468205055
2023-09-30,1.0707359191398547,1.1367032846771332,1.1241466298374045,1.1195556357592023,1.1150305668839426,1.0832972731956283
2023-11-30,1.0379876668516748,1.0853920772399752,1.0734647187538109,1.073989988848976,1.068411988838848,1.1080067083504914
2024-01-31,1.068075564808028,1.0587409574046949,1.0463803362103241,1.0524736336615754,1.0492531817694177,1.0965740890644269
2024-03-31,1.0420601191631884,1.0566614281489193,1.0421093230138883,1.0734924944978357,1.0707860947809065,1.0899739894024139
2024-05-31,0.996476143793385,1.0566256698038115,1.0400287278112805,1.0507972175299511,1.050669687173362,1.0426137370132686
2024-07-31,0.9902665425263301,1.01547264448404,0.9978007076314279,0.9979428444896236,0.9942092911415505,1.0144320310104626
2024-09-30,0.9831371238722283,0.981408325354041,0.9636945917118216,0.9722533205822961,0.968598217342052,0.9683363328755653
2024-11-30,0.9669208229655945,0.9919832811453846,0.9744886226072741,0.9956187475736308,0.9957725716008152,0.9607204851697745
2025-01-31,0.9709883631742801,0.9715870430469054,0.952700149246265,0.9650293701115233,0.9627216334706213,0.9850946609291763
2025-03-31,0.9735312188823791,0.9644668340040276,0.946599080213321,0.9647571484238101,0.9633188281462528,0.9688817647715572
